age,workclass,education_level,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,event_time,random_flag,source_system,event_time_std
,Unknown,Masters,14.00,Never-married,Tech-support,Not-in-family,Black,Female,,0.0,47.0,United-States,>80K,12/12/25,nan,web,
58.0,Self-emp-not-inc,Some-college,10.00,nan,nan,Not-in-family,nan,Male,0.0,,45.0,United-States,<=80K,17/08/24,Y,web,
25.0,Private,Under Graduate,7,Never-married,Adm-clerical,nan,Black,Female,0.0,,40.0,United-States,<=80K,15/04/26,N,web,
55.0,Private,Under Graduate,6,Never-married,Other-service,Not-in-family,nan,Male,0.0,0.0,29.0,United-States,nan,10/10/23,nan,app,
49.0,Private,Some-college,10.00,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,>80K,23/09/25,Y,crm,
41.0,Private,Under Graduate,3,Married-civ-spouse,nan,Wife,White,Female,0.0,,40.0,Mexico,<=80K,22/03/25,N,batch,
62.0,Private,Bachelors,nan,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,30.0,United-States,<=80K,18/03/26,nan,batch,
51.0,Private,Under Graduate,4,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,nan,0.0,0.0,40.0,United-States,<=80K,07/02/25,nan,app,
57.0,Private,Under Graduate,6,Married-civ-spouse,nan,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,02-27-2024,nan,crm,
43.0,Private,Under Graduate,nan,Married-spouse-absent,Farming-fishing,Unmarried,nan,Male,0.0,0.0,35.0,Mexico,<=80K,10-27-2023,N,app,
43.0,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,Haiti,>80K,nan,Y,crm,
44.0,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,nan,Male,4386.0,0.0,45.0,United-States,>80K,01-27-2024,nan,web,
52.0,Private,Under Graduate,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,nan,<=80K,18/06/24,Y,crm,
23.0,Private,Masters,14,nan,Prof-specialty,Own-child,White,nan,0.0,0.0,36.0,United-States,nan,10/02/26,Y,batch,
37.0,Local-gov,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,43.0,United-States,<=80K,06/03/24,Y,web,
70.0,Self-emp-not-inc,Bachelors,13.00,Married-civ-spouse,nan,Husband,White,Male,0.0,2377.0,12.0,United-States,>80K,08/04/24,nan,crm,
38.0,Private,Under Graduate,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,65.0,United-States,<=80K,nan,Y,crm,
60.0,Local-gov,Some-college,10,nan,Adm-clerical,Wife,White,Female,0.0,0.0,35.0,United-States,<=80K,19/04/26,N,app,
37.0,Private,Under Graduate,5,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,65.0,United-States,<=80K,26/03/25,Y,app,
22.0,State-gov,Under Graduate,8,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,,United-States,>80K,02/08/24,Y,app,
56.0,Self-emp-not-inc,Under Graduate,6,Married-civ-spouse,Transport-moving,Husband,White,nan,0.0,0.0,60.0,United-States,nan,04-21-2026,nan,web,
44.0,Private,nan,11,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,United-States,<=80K,29/01/24,Y,batch,
30.0,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,<=80K,11/01/24,Y,web,
26.0,State-gov,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Black,Female,0.0,,8.0,United-States,<=80K,07/10/24,nan,batch,
51.0,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,nan,0.0,0.0,50.0,United-States,<=80K,01/01/24,Y,app,
48.0,Private,Bachelors,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Vietnam,<=80K,26/10/23,N,app,
52.0,Private,nan,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,nan,>80K,nan,nan,web,
78.0,Private,Masters,14,Widowed,nan,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,40.0,South,<=80K,23/07/24,Y,web,
17.0,Private,nan,6.00,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,40.0,United-States,<=80K,15/05/24,nan,crm,
,State-gov,Under Graduate,7.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,08/12/24,nan,batch,
51.0,Local-gov,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,3325.0,0.0,,United-States,<=80K,nan,nan,web,
44.0,Local-gov,Assoc-acdm,12,nan,Protective-serv,Not-in-family,White,Female,0.0,0.0,56.0,United-States,>80K,21/09/23,N,app,
44.0,Self-emp-not-inc,Under Graduate,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,,0.0,40.0,Mexico,<=80K,24/11/25,nan,web,
36.0,Private,Under Graduate,5,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=80K,23/10/24,N,batch,
46.0,Private,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,25.0,Germany,<=80K,21/02/25,Y,app,
78.0,Private,Under Graduate,4.00,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,35.0,Dominican-Republic,nan,07/10/24,nan,batch,
21.0,Private,Assoc-acdm,12.00,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=80K,01/02/25,N,app,
58.0,Private,Assoc-voc,11,Married-civ-spouse,nan,Husband,White,Male,0.0,,40.0,United-States,nan,05-13-2024,N,web,
37.0,Local-gov,Some-college,10.00,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,60.0,United-States,<=80K,01/03/25,nan,crm,
35.0,Private,nan,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=80K,02/02/25,N,app,
45.0,State-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,nan,Male,0.0,0.0,40.0,India,<=80K,02-14-2025,N,web,
66.0,Private,HS-grad,9,Widowed,Priv-house-serv,nan,White,Female,0.0,0.0,50.0,England,<=80K,20/08/24,Y,crm,
37.0,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,Canada,>80K,10-25-2024,N,web,
50.0,Self-emp-inc,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,,0.0,40.0,United-States,nan,31/03/24,Y,crm,
18.0,Private,nan,6,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,56.0,United-States,<=80K,07/04/25,nan,crm,
67.0,Private,Masters,14,Never-married,nan,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=80K,21/10/24,N,batch,
60.0,Self-emp-not-inc,Bachelors,13.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,50.0,United-States,<=80K,06-20-2025,N,app,
56.0,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2885.0,0.0,,China,<=80K,nan,N,app,
55.0,Private,Under Graduate,2.00,Divorced,Priv-house-serv,Unmarried,White,Female,0.0,,30.0,Cuba,<=80K,29/02/24,nan,batch,
22.0,Private,Under Graduate,3,Never-married,Priv-house-serv,Other-relative,White,Female,0.0,0.0,40.0,nan,<=80K,08-18-2023,Y,batch,
32.0,Private,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,45.0,nan,>80K,05-31-2024,Y,app,
34.0,Private,Some-college,nan,nan,Machine-op-inspct,Not-in-family,Other,Male,0.0,0.0,40.0,United-States,<=80K,16/10/23,N,web,
63.0,Federal-gov,Masters,14.00,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,nan,>80K,05/07/24,N,app,
28.0,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,48.0,United-States,<=80K,06-26-2024,nan,web,
52.0,Private,Under Graduate,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,,0.0,,United-States,<=80K,nan,nan,batch,
50.0,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,80.0,United-States,>80K,24/02/24,nan,web,
37.0,Private,Under Graduate,7.00,nan,Other-service,nan,White,Male,0.0,0.0,,United-States,<=80K,12/02/25,nan,batch,
38.0,Unknown,Under Graduate,8,nan,nan,Husband,White,Male,3942.0,,40.0,United-States,<=80K,05-25-2024,N,web,
76.0,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,1424.0,0.0,24.0,United-States,<=80K,01/01/24,Y,app,
21.0,Private,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=80K,22/03/25,N,batch,
65.0,Private,Some-college,10.00,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,24.0,United-States,<=80K,06-15-2024,Y,batch,
24.0,Private,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0.0,0.0,,South,<=80K,30/08/25,N,app,
69.0,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,16.0,United-States,<=80K,11/11/23,N,web,
33.0,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,45.0,United-States,>80K,03/01/25,nan,web,
39.0,Private,Masters,nan,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Male,,0.0,40.0,China,<=80K,15/04/24,N,app,
,Private,Under Graduate,nan,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=80K,18/08/25,N,web,
73.0,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,nan,White,Male,,,40.0,England,<=80K,31/07/25,nan,crm,
28.0,Private,Under Graduate,6,Married-civ-spouse,Craft-repair,nan,Other,nan,0.0,0.0,48.0,Guatemala,<=80K,28/05/24,nan,app,
35.0,Unknown,Under Graduate,nan,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,46.0,United-States,<=80K,04/11/24,N,crm,
37.0,Private,Under Graduate,2,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,53.0,Mexico,<=80K,26/02/26,nan,app,
51.0,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,nan,Male,0.0,,50.0,nan,<=80K,26/09/24,Y,crm,
53.0,Unknown,HS-grad,9,Married-civ-spouse,Priv-house-serv,nan,White,Female,0.0,0.0,40.0,United-States,nan,25/10/24,nan,app,
68.0,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,>80K,nan,N,app,
21.0,Private,nan,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,03-27-2025,N,app,
49.0,Private,Bachelors,nan,Never-married,Priv-house-serv,Not-in-family,White,Male,0.0,0.0,25.0,United-States,<=80K,03/02/25,Y,batch,
35.0,Private,Under Graduate,7,Married-civ-spouse,nan,Husband,White,Male,0.0,0.0,35.0,United-States,<=80K,11/01/25,N,web,
39.0,Self-emp-inc,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,nan,,0.0,25.0,United-States,<=80K,25/11/24,N,web,
42.0,Private,Under Graduate,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,18/06/25,N,crm,
18.0,Private,HS-grad,9,nan,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=80K,07/11/25,nan,app,
42.0,Private,Under Graduate,4,nan,Prof-specialty,Other-relative,White,Male,0.0,0.0,35.0,Puerto-Rico,<=80K,09-29-2023,nan,app,
31.0,Federal-gov,nan,9.00,Separated,Handlers-cleaners,Unmarried,White,nan,0.0,0.0,40.0,United-States,nan,27/05/25,Y,batch,
29.0,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,nan,Male,0.0,0.0,40.0,United-States,<=80K,28/08/23,Y,web,
46.0,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,nan,Male,0.0,0.0,,United-States,<=80K,21/12/24,nan,app,
32.0,Self-emp-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,77.0,nan,<=80K,09/01/25,nan,app,
,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>80K,02/03/26,N,app,
28.0,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=80K,11-20-2023,nan,crm,
18.0,Private,Some-college,nan,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,15.0,United-States,<=80K,10/04/24,Y,batch,
62.0,Private,Under Graduate,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,11/04/26,Y,batch,
35.0,Private,Under Graduate,8,Separated,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=80K,nan,Y,crm,
39.0,Private,Under Graduate,6,Married-civ-spouse,Machine-op-inspct,Husband,nan,Male,0.0,0.0,60.0,United-States,<=80K,11/04/23,nan,web,
58.0,Private,Under Graduate,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=80K,09/06/24,Y,web,
29.0,Self-emp-not-inc,Under Graduate,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,72.0,United-States,<=80K,07/02/24,Y,app,
20.0,Private,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,Germany,<=80K,06/10/25,N,web,
56.0,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,19/01/24,N,app,
43.0,State-gov,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,25236.0,0.0,64.0,United-States,nan,04/04/26,nan,app,
47.0,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,20/11/23,Y,app,
27.0,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,nan,<=80K,08/12/23,Y,batch,
26.0,Private,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=80K,31/08/24,nan,web,
24.0,Private,Under Graduate,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,04/03/26,N,batch,
59.0,Private,nan,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7298.0,0.0,20.0,United-States,>80K,04/01/26,nan,app,
36.0,Private,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,06/05/24,Y,web,
55.0,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,nan,<=80K,nan,Y,app,
68.0,Self-emp-inc,HS-grad,9,Married-civ-spouse,nan,Husband,White,nan,0.0,0.0,40.0,United-States,<=80K,02-29-2024,Y,batch,
18.0,Private,Under Graduate,4.00,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,,nan,<=80K,06/01/24,Y,crm,
37.0,Private,Under Graduate,8,Separated,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=80K,22/03/26,nan,web,
60.0,Private,Masters,14,Married-civ-spouse,nan,Husband,White,Male,0.0,0.0,50.0,United-States,>80K,28/06/24,Y,crm,
17.0,Private,Under Graduate,7.00,Never-married,Priv-house-serv,Own-child,White,Female,0.0,0.0,9.0,United-States,<=80K,27/09/23,Y,app,
48.0,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298.0,,60.0,United-States,>80K,09-28-2025,Y,web,
28.0,Unknown,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Hong,>80K,20/11/23,Y,batch,
40.0,Private,Under Graduate,4,Married-civ-spouse,Sales,Husband,White,Male,4064.0,,40.0,United-States,<=80K,01/12/24,nan,app,
51.0,Federal-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,03/09/24,nan,web,
45.0,Private,nan,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,>80K,19/02/26,Y,crm,
90.0,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,,,40.0,United-States,<=80K,09/01/25,nan,batch,
31.0,Private,Under Graduate,5,Divorced,Transport-moving,Not-in-family,nan,Male,0.0,0.0,40.0,United-States,<=80K,25/10/25,N,batch,
34.0,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,20.0,Italy,<=80K,09/02/25,nan,crm,
54.0,Private,Under Graduate,5,Separated,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=80K,05-17-2025,Y,batch,
52.0,Private,Assoc-voc,nan,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,45.0,United-States,>80K,nan,nan,web,
74.0,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,>80K,19/01/26,Y,crm,
45.0,Private,Under Graduate,6.00,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=80K,22/04/25,nan,crm,
52.0,Private,Under Graduate,2.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,56.0,Mexico,>80K,04/04/26,N,batch,
27.0,Private,Assoc-voc,nan,Divorced,nan,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=80K,03-17-2026,N,crm,
55.0,Private,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0.0,0.0,35.0,Philippines,<=80K,17/05/24,Y,batch,
17.0,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=80K,22/12/24,Y,web,
63.0,Unknown,Some-college,10.00,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,,United-States,>80K,11/03/26,N,crm,
67.0,Self-emp-not-inc,Under Graduate,4,Married-civ-spouse,nan,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,09/08/24,Y,crm,
54.0,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>80K,10/05/24,N,app,
59.0,Private,Under Graduate,6,Married-civ-spouse,nan,Husband,Black,Male,0.0,,40.0,United-States,>80K,16/07/25,Y,web,
18.0,Private,nan,9,Never-married,Adm-clerical,Not-in-family,White,Female,,0.0,25.0,United-States,<=80K,01/12/25,N,batch,
42.0,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,nan,15024.0,0.0,40.0,United-States,>80K,08/03/25,nan,crm,
69.0,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,White,Female,2964.0,0.0,6.0,Germany,<=80K,10-29-2023,N,web,
45.0,Private,Under Graduate,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,,,Mexico,<=80K,26/02/26,N,web,
59.0,Private,nan,1,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Dominican-Republic,<=80K,08/09/24,nan,batch,
35.0,Unknown,nan,nan,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=80K,03/04/24,Y,batch,
24.0,Private,Under Graduate,5,Married-civ-spouse,Sales,Husband,nan,Male,0.0,0.0,45.0,Mexico,<=80K,01/09/25,nan,crm,
27.0,Private,Under Graduate,5,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,nan,nan,Y,web,
33.0,Self-emp-not-inc,Under Graduate,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,,United-States,nan,05/05/24,nan,crm,
31.0,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,nan,White,Male,0.0,0.0,60.0,United-States,>80K,12/04/25,Y,web,
41.0,Self-emp-not-inc,Masters,14,nan,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,Peru,<=80K,02-19-2024,Y,crm,
65.0,Private,nan,9,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,,36.0,United-States,<=80K,11/04/24,Y,batch,
37.0,Private,nan,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,52.0,United-States,<=80K,25/09/25,Y,web,
25.0,Private,Under Graduate,5,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,nan,0.0,0.0,40.0,Vietnam,nan,nan,N,app,
46.0,Local-gov,Assoc-acdm,12,Married-civ-spouse,nan,Husband,White,Male,,0.0,49.0,United-States,>80K,24/09/24,nan,crm,
42.0,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38.0,United-States,nan,30/10/24,Y,batch,
64.0,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,11/07/24,N,web,
56.0,Private,Masters,14,nan,Prof-specialty,Not-in-family,White,Male,0.0,0.0,66.0,United-States,<=80K,11/01/26,nan,app,
46.0,Private,Bachelors,13,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,40.0,Philippines,<=80K,24/10/23,nan,web,
56.0,Private,Under Graduate,4,Never-married,nan,Unmarried,Black,Female,0.0,0.0,20.0,nan,nan,03/08/25,nan,crm,
39.0,Private,Under Graduate,3,Separated,Sales,Unmarried,Black,Female,0.0,0.0,30.0,Puerto-Rico,<=80K,19/07/25,nan,app,
28.0,Self-emp-not-inc,Under Graduate,7,Never-married,nan,Not-in-family,White,Male,0.0,0.0,40.0,Mexico,<=80K,04/05/24,N,app,
44.0,Private,Assoc-voc,11,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,16/08/25,Y,web,
,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,nan,Male,0.0,0.0,40.0,United-States,<=80K,12-29-2025,Y,batch,
22.0,Self-emp-inc,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,24.0,United-States,<=80K,04/11/24,Y,app,
25.0,Local-gov,nan,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,,35.0,United-States,<=80K,19/08/25,nan,app,
20.0,Unknown,Under Graduate,3,Never-married,Other-service,Other-relative,White,Male,,0.0,40.0,Mexico,<=80K,13/10/25,Y,crm,
63.0,Self-emp-inc,nan,13.00,Married-civ-spouse,Farming-fishing,nan,White,Male,0.0,0.0,,United-States,>80K,nan,nan,crm,
28.0,Local-gov,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,nan,0.0,0.0,65.0,United-States,>80K,07-26-2025,Y,crm,
27.0,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=80K,08/06/25,nan,app,
31.0,Private,Under Graduate,5,Divorced,nan,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=80K,13/11/25,nan,batch,
63.0,Private,Under Graduate,7,Married-civ-spouse,Protective-serv,Husband,White,Male,4386.0,0.0,37.0,United-States,>80K,nan,Y,batch,
56.0,Private,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60.0,United-States,>80K,20/07/24,nan,web,
27.0,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1848.0,45.0,United-States,>80K,18/08/24,N,crm,
29.0,Private,Under Graduate,nan,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=80K,15/01/26,nan,batch,
74.0,Self-emp-not-inc,nan,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,2149.0,20.0,United-States,<=80K,17/04/25,nan,crm,
56.0,Self-emp-not-inc,Under Graduate,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,67.0,United-States,>80K,15/09/25,nan,web,
23.0,Private,Bachelors,13.00,Never-married,Protective-serv,Not-in-family,White,Female,2907.0,0.0,40.0,nan,<=80K,11/11/25,N,app,
36.0,Private,Under Graduate,nan,Separated,nan,Not-in-family,White,Female,0.0,0.0,40.0,nan,<=80K,12/09/24,Y,web,
67.0,Local-gov,Assoc-acdm,12,nan,Exec-managerial,Husband,White,Male,0.0,,35.0,United-States,<=80K,18/11/24,N,crm,
38.0,Private,Masters,14,Married-civ-spouse,nan,Husband,White,Male,,0.0,40.0,England,>80K,15/09/23,Y,batch,
47.0,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103.0,0.0,40.0,Philippines,>80K,06/11/24,Y,batch,
